pop_idx,regime,rho,beta,N,T,sigma,jaccard,beta,alpha,epsilon,nr_pop,nr_ind
,partial,0.9,5.0,200.0,20.0,1.0,0.16363636363636377,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.25740404040404297,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1371919191919128,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.19070707070706755,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.12615151515151193,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.21922222222222,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3148181818181785,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.32228282828282623,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.32776767676767693,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2798080808080795,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.17041414141414257,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.18829292929293184,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1712727272727277,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.17581818181817838,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2721616161616158,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1304343434343407,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.26076767676767715,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.16540404040404075,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.26967676767676685,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2099090909090892,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.15005050505050077,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.25380808080808104,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1501414141414105,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.36029292929293355,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2168181818181815,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2948888888888904,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.29925252525252494,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.37260606060606055,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.18371717171717342,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2567272727272786,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.16098989898989646,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.10609090909090631,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.08132323232323092,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.18348484848484967,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.15631313131312424,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2645656565656582,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.24157575757575936,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1320606060606015,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3341414141414159,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3155454545454568,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2200303030303053,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3036363636363632,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.19771717171716896,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1660707070707004,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1149090909090886,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.26755555555555594,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.0870303030303012,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.17676767676767513,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2319393939393942,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1905757575757548,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2676565656565668,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2418383838383823,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1851919191919161,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.15151515151514974,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.21213131313131522,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.28822222222222277,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.182171717171718,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.10508080808080647,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.28539393939393926,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.08628282828282523,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.18879797979798224,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2245656565656619,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.25476767676768053,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1491313131313105,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.24430303030303002,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1239797979797964,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.27320202020202305,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2809898989898975,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3948686868686875,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1858989898989842,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2882626262626274,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.17029292929292844,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.15584848484848057,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.14711111111110914,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.16461616161615625,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2423838383838376,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.15647474747474083,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.27750505050505064,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3114141414141426,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.06976767676767696,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.3357070707070724,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.18118181818181717,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.10824242424242134,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.20329292929292778,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.2869696969696988,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.12339393939393624,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.1979595959595965,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.32100000000000106,5.0,5.0,100,,
,partial,0.9,5.0,200.0,20.0,1.0,0.27039393939393985,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3285757575757579,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3608383838383824,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.31525252525252684,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.24501010101010215,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.37666666666666737,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.28061616161616165,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4039393939393943,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.38587878787878704,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2864949494949496,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2981212121212131,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.27563636363636485,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3674848484848514,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3152020202020206,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.31093939393939357,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3663737373737385,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2522222222222247,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3946363636363643,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3383636363636355,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4118787878787886,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34212121212121177,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.27777777777777823,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.44270707070706933,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3353030303030313,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.25303030303030405,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2559595959595969,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2789090909090919,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.21129292929293345,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3035858585858596,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34684848484848557,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.38790909090909204,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.37582828282828173,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.22424242424242466,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2850505050505035,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2850202020202019,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3733030303030301,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29591919191919275,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34615151515151554,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29268686868686916,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.35162626262626406,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.37938383838384004,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3025151515151513,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3378787878787901,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.38198989898989816,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.38393939393939475,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.30668686868686945,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.40170707070707146,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4158585858585863,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4778888888888851,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.450969696969697,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3982929292929303,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.397959595959595,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3143131313131303,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3257979797979801,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.367252525252526,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3163434343434366,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2269696969696978,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.38819191919191826,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3060808080808065,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.36274747474747854,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2558484848484857,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2301111111111128,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34201010101009943,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34188888888888713,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3351010101010117,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.25343434343434423,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29150505050505154,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3011919191919203,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.16991919191919075,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2434545454545481,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3553333333333306,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34832323232323226,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34284848484848196,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29995959595959704,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4317474747474741,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29435353535353664,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3379393939393948,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34557575757575965,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.29605050505050384,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.37717171717171855,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3376565656565662,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.42458585858585673,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.30287878787878836,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.31820202020202054,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.27528282828282874,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.28183838383838383,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3303939393939398,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.4343232323232344,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34816161616161573,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.28527272727272746,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.36332323232323305,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3710404040404034,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3809292929292944,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.37892929292929733,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.32056565656565666,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.41687878787878835,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.2953838383838368,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.34875757575757815,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.40395959595959496,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.31332323232323317,5.0,5.0,100,,
,partial,0.5,5.0,200.0,20.0,4.0,0.3847575757575759,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4548787878787876,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5205757575757594,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4229090909090921,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45873737373737283,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5513232323232335,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.44760606060605806,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5395555555555569,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4945151515151513,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.37211111111111234,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3829797979797976,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4611010101010105,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5209292929292932,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4667777777777789,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3928181818181837,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4787878787878787,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.501474747474747,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5007777777777753,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.6180505050505016,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5293535353535361,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3526868686868666,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3681212121212141,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5493737373737427,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5036565656565669,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3125656565656563,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.3725050505050524,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.38912121212121076,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.42453535353535554,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4295858585858596,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4889797979797967,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4609494949494939,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5140808080808086,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5192727272727242,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4280808080808059,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4610505050505083,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.43198989898989565,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5961919191919202,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4419696969697002,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.42569696969696863,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5058282828282802,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5318585858585867,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45052525252525055,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5590505050505068,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.43040404040404134,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.40424242424242335,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.38444444444444387,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5678585858585842,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5459999999999987,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4859393939393941,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5021313131313143,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.49532323232323205,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.6109494949494991,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.42386868686868484,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4397474747474727,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5942828282828266,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5037272727272716,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5089797979797985,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5483636363636366,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4387777777777782,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4730202020202004,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4699898989898988,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.36805050505050313,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.44630303030303137,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.47948484848484935,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4702525252525226,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4902222222222234,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.33536363636363586,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.44945454545454266,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4418989898989901,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.30460606060606027,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5805454545454539,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4994040404040375,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45107070707070746,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.48442424242424226,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.392686868686869,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4927474747474752,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5392020202020217,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5146666666666664,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4818787878787883,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.514393939393941,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4036363636363637,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.537969696969697,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4495656565656564,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.6235050505050475,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.505808080808081,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.367434343434342,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45653535353535185,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.43498989898989987,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5137979797979757,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4989999999999984,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.4133232323232321,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.6091616161616162,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.5150707070707079,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.28291919191919085,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.430555555555555,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.34693939393939455,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.30742424242424216,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.41541414141414107,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45226262626262825,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.45336363636363786,5.0,5.0,100,,
,partial,0.0,5.0,200.0,20.0,4.0,0.49767676767676466,5.0,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.17733333333333012,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.145131313131309,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.21723232323232006,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.16838383838383514,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.1566767676767675,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.1936060606060578,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.14279797979797773,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.093888888888889,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.10514141414141362,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.08653535353535147,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.09812121212120971,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.15396969696969554,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.15121212121211555,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.10294949494949375,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.09228282828282788,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.055636363636364275,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.12020202020201584,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.21711111111110762,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.21030303030302502,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.16673737373736847,0.8,5.0,100,,
,partial,0.9,0.8,200.0,20.0,4.0,0.2250505050505064,0.8,5.0,100,,
